time,yaw,pitch,roll,x,y,z,f1,t1,f2,t2,f3,t3,f4,t4
0.075517,1.95075450903,-0.515283120956,-1.54267424427,-0.558548022575,1.58605988574,-0.731413535288,267.756778,318.86388165,314.69496078,360.22041105,293.467704,330.30574395,301.213,313.68137605
0.172181,1.76872589814,-0.898695444099,-1.54267424427,-0.796887268394,1.58605988574,-0.731413535288,262.205566,321.730773,311.37027196,363.10373935,297.917231,330.41829675,292.33245,308.0297988
0.270603,1.76872589814,-0.898695444099,-1.54267424427,-0.796887268394,1.58605988574,-0.731413535288,258.835955,324.96555165,308.77395765,363.1794795,299.450859,330.4371993,283.088748,304.93268205
0.369126,1.76872589814,-0.898695444099,-1.54267424427,-0.796887268394,1.58605988574,-0.731413535288,258.150715,328.1345503,307.21072261,359.8733905,298.238546,330.51270715,273.982212,303.9671524
0.46722,1.76872589814,-0.898695444099,-1.54267424427,-0.796887268394,1.58605988574,-0.731413535288,260.574341,330.83366585,306.73407258,353.46210255,295.066886,330.8453021,265.515579,304.69951725
0.563755,1.76872589814,-0.898695444099,-1.52467104381,-0.796887268394,1.53464604417,-0.731413535288,265.741849,332.9569649,307.24112832,344.7519508,290.733759,331.6363848,258.191581,306.6960794
0.660913,1.76872589814,-0.898695444099,-1.20318532122,-0.796887268394,1.22616299479,-0.731413535288,272.830813,334.5712866,308.62664978,334.55727325,286.037048,333.08735705,252.512955,309.52314395
0.757272,1.76872589814,-0.898695444099,-0.703096419422,-0.796887268394,0.729162526349,-0.242990473326,281.01321,335.7455815,310.78539503,323.69240905,281.774634,335.39961835,248.982435,312.74701485
0.853976,1.63184038275,-0.898695444099,-0.274448789308,-0.796887268394,0.300713846655,0.367538354127,289.461016,336.54880015,313.61212402,312.97169735,278.7444,338.7745728,248.102755,315.9339972
0.950958,1.63184038275,-0.373804942745,0.064754368656,-0.475129286539,-0.0420450971007,0.733855650598,297.346207,337.04989425,317.00159529,303.209475,277.744227,343.41361875,250.318509,318.67235765
1.047382,1.63184038275,-0.373804942745,0.261360748335,-0.475129286539,-0.247700463354,0.855961416089,303.840761,337.3178155,320.84856785,295.2200823,279.498199,349.47606225,255.328547,320.8320519
1.143774,1.58669728725,-0.373804942745,0.600563906299,-0.475129286539,-0.59045940711,0.978067181579,308.116654,337.42151445,325.04052041,289.74853065,283.872486,356.631851,262.315201,322.47813775
1.241683,1.58669728725,-0.373804942745,0.850608357199,-0.475129286539,-0.864666562114,0.978067181579,309.447006,337.43818485,329.38799409,286.8072021,290.179768,364.2352117,270.450458,323.679583
1.340189,1.58669728725,-0.373804942745,0.957770264728,-0.475129286539,-0.967494245241,0.978067181579,308.079254,337.52440955,333.6553182,285.96843005,297.723499,371.6351144,278.906304,324.5053543
1.437688,1.58669728725,-0.373804942745,1.11865600856,-0.475129286539,-1.13887371712,0.978067181579,304.805335,337.88113955,337.60619178,286.7985449,305.807133,378.18052455,286.854724,325.0244183
1.534739,1.26778316096,-0.373804942745,1.26153855194,-0.475129286539,-1.27597729462,0.978067181579,300.423136,338.7098123,341.00431434,288.86388165,313.734126,383.22041105,293.467704,325.30574395
