time,yaw,pitch,roll,x,y,z,f1,t1,f2,t2,f3,t3,f4,t4
0.075751,-9.60741645206,-1.06949431347,2.27360388346,-0.971406085207,2.09479701623,-2.46217748779,286.381566,344.2143057,321.38046638,336.6067584,322.373263,303.68660425,265.675175,353.8411528
0.172648,-4.04277056094,-1.06949431347,2.02207589557,-0.971406085207,1.20991119296,0.335751475631,291.865683,337.89425185,321.02017848,333.29349915,322.244432,307.4985495,264.566632,351.9508909
0.269478,-4.04277056094,-1.03931927363,1.95012853062,-0.971406085207,-0.457758243189,1.57927545937,297.798797,331.5879796,321.27314893,330.84821045,320.519802,313.299092,265.326029,348.59503795
0.366549,-4.04277056094,-0.787107577025,1.55413023391,-0.971406085207,-0.457758243189,1.57927545937,303.89955,325.58863545,322.3307716,329.7551941,317.390955,320.78903395,267.678722,344.06071905
0.464364,-3.89672301264,-0.726596133501,1.15870751611,-0.971406085207,-0.457758243189,1.57927545937,309.892139,320.18242335,324.12439641,329.95438445,313.283346,329.3760552,271.343329,338.6411083
0.562873,-3.89672301264,-0.444209397055,1.12244604418,-0.971406085207,-0.457758243189,1.57927545937,315.556767,315.5855801,326.42348272,331.0468143,308.626714,338.46247545,276.038466,332.6293775
0.661464,-3.84751982792,-0.272840988995,0.870918056292,-0.971406085207,-0.457758243189,1.57927545937,320.706094,311.97379925,328.99504448,332.62840125,303.850799,347.4506098,281.482751,326.31870075
0.759127,-3.79909764613,0.291932483897,0.474919759578,0.214374813359,-0.457758243189,1.57927545937,325.153175,309.52227755,331.60609517,334.29506175,299.38534,355.74277565,287.3948,320.00224985
0.855776,-3.79909764613,0.412955370945,0.474919759578,0.473090645773,-0.457758243189,1.57927545937,328.711067,308.4062106,334.0236478,335.64270995,295.660074,362.7412881,293.493232,313.97320005
0.953749,-3.79909764613,0.594489701517,0.474919759578,0.516209951176,-0.457758243189,1.57927545937,331.192826,308.8007963,336.01471726,336.2672623,293.104742,367.84846685,299.500788,308.5195677
1.052455,-3.79909764613,0.725678511077,-0.424134512902,0.634788041032,0.461161650202,0.0248704796969,332.411507,310.8812314,337.34631562,335.76463525,292.105284,370.5224825,305.193143,303.86325105
1.150331,-3.11572008055,0.725678511077,-1.14360816245,0.634788041032,1.14184305271,-1.21865350405,332.180167,314.8227115,337.80574579,333.7694738,292.538497,370.8708566,310.382631,300.1803519
1.247029,-2.92046934753,0.725678511077,-1.57529235218,1.033641616,1.58428596435,-1.52953449999,330.350225,320.75235415,337.39471011,330.3257275,293.952699,369.42003845,314.882319,297.64605435
1.344851,-2.82284398102,0.725678511077,-1.79113444705,1.18455918491,1.7884903851,-1.52953449999,327.142659,328.33411785,336.2436928,325.7231883,295.89073,366.7034613,318.505275,296.43554135
1.443072,-2.82284398102,0.725678511077,-1.79113444705,1.23845831667,1.7884903851,-1.52953449999,322.984973,336.973126,334.48493118,320.25499925,297.895432,363.25455725,321.064567,296.723997
1.540229,-2.82284398102,0.776024032089,-1.79113444705,1.33547675382,1.7884903851,-1.52953449999,318.306931,346.071673,332.25066398,314.2143057,299.509646,359.6067584,322.373263,298.68660425
1.637034,-2.7736407963,0.876876437963,-1.79113444705,1.33547675382,1.7884903851,-1.52953449999,313.538293,355.0320521,329.67312899,307.89425185,300.276216,356.29349915,322.244432,302.4985495
1.734424,-2.7736407963,0.907212841649,-1.79113444705,1.23845831667,1.7884903851,-1.52953449999,309.108823,363.2565577,326.88456541,301.5879796,299.737981,353.84821045,320.519802,308.299092
1.831273,-2.7736407963,0.977728843836,-1.79113444705,1.33547675382,1.7884903851,-1.52953449999,305.448282,370.1474865,324.0172115,295.58863545,297.48772,352.7551941,317.390955,315.78903395
1.928303,-2.72521861451,0.987894766348,-1.79113444705,1.23845831667,1.7884903851,-1.52953449999,302.986433,375.10712945,321.20069467,290.18242335,293.671497,352.95438445,313.283346,324.3760552
2.025155,-2.67601542979,0.977728843836,-1.79113444705,1.33547675382,1.7884903851,-0.907772508114,302.094736,377.6121365,318.53831951,285.5855801,288.779824,354.0468143,308.626714,333.46247545
2.122023,-2.67601542979,0.977728843836,-1.14360816245,1.42171536463,1.17587712284,-0.907772508114,302.607984,377.82358125,316.11813582,281.97379925,283.308416,355.62840125,303.850799,342.4506098
2.218666,-2.627593248,0.977728843836,-0.568029242812,1.44327501733,0.563263860579,-0.286010516242,304.07174,376.27139635,314.02800775,279.52227755,277.752989,357.29506175,299.38534,350.74277565
