time,yaw,pitch,roll,x,y,z,f1,t1,f2,t2,f3,t3,f4,t4
0.075626,1.87388234168,-0.452022007996,-1.49494028223,-0.71476030284,1.45684492625,-0.231982583557,300.412563,376.1622993,326.51263984,288.45684605,282.878952,330.218743,287.84604,358.38505925
0.172532,1.87388234168,-0.661407005642,-1.33819293139,-0.770393293634,1.29086999873,-0.124748723669,298.901144,374.97339825,330.17699343,294.0736772,286.60133,324.4261976,290.236499,361.12890635
0.269019,1.87388234168,-0.93360750258,0.0260100398611,-0.770393293634,-0.0369294213717,0.0897189961061,297.090814,373.0461213,332.99930113,299.9492986,291.919573,318.67383895,291.54477,363.07188885
0.365669,1.73577190966,-1.1011155007,0.249679204874,-0.770393293634,-0.265144946702,0.0897189961061,295.137252,370.39301265,334.64515935,305.9131917,298.521013,313.1030745,291.920871,364.2255217
0.462519,1.52915870335,-1.23729950317,0.428614536885,-0.770393293634,-0.431119874215,0.0897189961061,293.199123,367.0316236,335.12947696,311.83497755,305.77225,307.88231255,291.520516,364.6023422
0.559075,1.39104827133,-1.44668450081,0.630095720729,-0.798209789032,-0.638588533606,0.0897189961061,291.465197,363.0300284,334.68462995,317.60926555,313.034014,303.1804559,290.499423,364.21488535
0.65567,1.04521974954,-1.44668450081,0.630095720729,-0.992925256812,-0.638588533606,0.304186715882,290.141686,358.48557685,333.54627773,323.1310423,319.667032,299.1664085,289.013307,363.07568615
0.753664,0.976716975261,-1.44668450081,0.630095720729,-0.992925256812,-0.638588533606,0.304186715882,289.43502,353.49597755,331.95008065,328.2952944,325.032033,296.009072,287.217884,361.19728075
0.852154,0.976716975261,-1.44668450081,0.630095720729,-0.992925256812,-0.638588533606,0.304186715882,289.551624,348.15893795,330.13169953,332.99700615,328.489746,293.87735035,285.26887,358.5922053
0.95057,0.976716975261,-1.44668450081,0.630095720729,-0.974380926547,-0.638588533606,0.41142057577,290.697926,342.5721655,328.32679378,337.1311676,329.400897,292.94014635,283.324195,355.27671735
1.04744,0.976716975261,-1.44668450081,0.630095720729,-0.770393293634,-0.638588533606,0.41142057577,293.080353,336.8333688,326.77102375,340.5927619,327.196234,293.3494233,281.570202,351.3148029
1.144826,0.976716975261,-1.44668450081,0.809031052739,-0.770393293634,-0.638588533606,0.304186715882,296.905333,331.0402553,325.68289526,343.28330765,322.120451,295.06021045,280.212907,346.80351045
1.243221,0.976716975261,-1.44668450081,0.809031052739,-0.742576798237,-0.638588533606,0.304186715882,302.326682,325.2949611,325.09961633,345.17333035,314.943372,297.9004862,279.458722,341.84054975
1.342541,0.976716975261,-1.20580799952,0.630095720729,-0.705488137707,-0.389626142337,0.304186715882,308.991424,319.74228615,324.9495035,346.2748084,306.443575,301.69611065,279.51406,336.52362825
1.44037,0.976716975261,-0.640468505877,0.383880703882,-0.640582981781,-0.244398080763,0.0897189961061,316.263356,314.5508722,325.15938623,346.6002837,297.399634,306.2729439,280.585333,330.9504557
1.536802,0.976716975261,-0.137944511529,0.227491223705,0.592614980829,-0.161410617006,0.0897189961061,323.503182,309.88961975,325.65609539,346.1622993,288.590128,311.45684605,282.878952,325.218743
1.635018,1.25293783931,0.176132984939,0.1380235577,0.694608797285,-0.0161825554325,0.0897189961061,330.071607,305.9274339,326.36646232,344.97339825,280.793631,317.0736772,286.60133,319.4261976
1.733222,1.39104827133,0.416841978232,0.00382205869175,0.75024178808,0.357261031472,0.0897189961061,335.329335,302.83321285,327.21731742,343.0461213,274.788721,322.9492986,291.919573,313.67383895
1.830787,1.59766147763,0.689042475171,-0.376594457163,0.796602613742,0.64771715462,-0.0175148637817,338.637069,300.7758617,328.13549156,340.39301265,271.286895,328.9131917,298.521013,308.1030745
1.927345,1.66726913537,0.877488973052,-0.801386935356,0.796602613742,0.772198350254,-0.339216443445,339.355515,299.92428095,329.04641219,337.0316236,270.256432,334.83497755,305.77225,302.88231255
2.024328,1.87388234168,1.01367297552,-1.13706961821,0.796602613742,1.08340133934,-0.768151882996,336.938575,300.4248265,329.86135741,333.0300284,271.202915,340.60926555,313.034014,298.1804559
2.12109,2.21971086346,1.16024247387,-1.76334328024,0.796602613742,1.68506045158,-1.6260227621,331.698068,302.21630225,330.48340758,328.48557685,273.624941,346.1310423,319.667032,294.1664085
2.217768,2.21971086346,1.16024247387,-1.76334328024,0.796602613742,1.68506045158,-1.6260227621,324.408172,305.12565735,330.8155406,323.49597755,277.021105,351.2952944,325.032033,291.009072
2.314135,2.21971086346,1.16024247387,-1.76334328024,0.796602613742,1.68506045158,-1.6260227621,315.847544,308.97875765,330.76073672,318.15893795,280.890001,355.99700615,328.489746,288.87735035
2.410853,2.21971086346,1.16024247387,-1.76334328024,0.796602613742,1.68506045158,-1.6260227621,306.794843,313.60147015,330.22197478,312.5721655,284.730226,360.1311676,329.400897,287.94014635
2.508083,2.28821363774,1.16024247387,-1.76334328024,0.796602613742,1.68506045158,-1.6260227621,298.028727,318.81965725,329.10223409,306.8333688,288.040375,363.5927619,327.196234,288.3494233
2.606341,2.35782129548,1.16024247387,-1.76334328024,0.796602613742,1.68506045158,-1.6260227621,290.327854,324.4591871,327.30449349,301.0402553,290.355542,366.28330765,322.120451,290.06021045
2.7047,2.35782129548,1.16024247387,-1.76334328024,0.75024178808,1.68506045158,-1.6260227621,284.470883,330.34592325,324.75645946,295.2949611,291.596561,368.17333035,314.943372,292.9004862
2.801394,2.35782129548,1.16024247387,-1.76334328024,0.75024178808,1.68506045158,-1.6260227621,281.14764,336.31052705,321.62403072,289.74228615,291.91595,369.2748084,306.443575,296.69611065
2.898358,2.28821363774,1.0868739707,-1.42766059739,0.75024178808,1.37385746249,-1.19708732255,280.266139,342.2258499,318.20622268,284.5508722,291.469391,369.6002837,297.399634,301.2729439
2.996872,2.28821363774,0.992734475755,-1.02505610037,0.75024178808,0.979667009646,-0.660918023109,281.328142,347.98667255,314.80350446,279.88961975,290.412563,369.1622993,288.590128,306.45684605
3.095639,2.21971086346,0.793734973993,-0.734465121184,0.731697457815,0.709957752437,-0.231982583557,283.831939,353.4879632,311.71634471,275.9274339,288.901144,367.97339825,280.793631,312.0736772
3.193242,2.21971086346,0.374964978703,-0.219847106322,0.731697457815,0.212032969898,0.518654435657,287.275824,358.62468545,309.24521255,272.83321285,287.090814,366.0461213,274.788721,317.9492986
3.289624,2.0119927737,0.113317485646,-0.0187237931416,0.666792301888,0.00456431050661,0.733122155433,291.158089,363.29180635,307.69057757,270.7758617,285.137252,363.39301265,271.286895,323.9131917
3.388038,1.80537956739,-0.0856820161164,0.272225056708,0.583342815697,-0.285891812641,0.947589875209,294.977025,367.38429525,307.35290795,269.92428095,283.199123,360.0316236,270.256432,329.83497755
3.486446,1.39104827133,-0.274128513997,0.495894221721,0.564798485432,-0.514107337972,0.947589875209,298.230925,370.7971146,308.48886975,270.4248265,281.465197,356.0300284,271.202915,335.60926555
3.584215,1.39104827133,-0.483513511642,0.630095720729,-0.826026284429,-0.638588533606,0.947589875209,300.466259,373.43384265,310.95190804,272.21630225,280.141686,351.48557685,273.624941,341.1310423
3.681187,1.39104827133,-0.51483750729,0.741751367903,-0.853842779826,-0.742322863302,0.947589875209,301.635132,375.2705203,314.37815916,275.12565735,279.43502,346.49597755,277.021105,346.2952944
