time,yaw,pitch,roll,x,y,z,f1,t1,f2,t2,f3,t3,f4,t4
0.075451,0.341754873196,-0.508840122971,-2.25639030488,-1.03612222987,2.30747234297,0.0373544314326,336.68207,342.6608029,340.62175596,344.96861885,290.851226,326.9913784,291.463219,286.91637725
0.172047,0.341754873196,-0.508840122971,-2.25639030488,-1.03612222987,2.30747234297,0.0373544314326,340.212131,352.86747035,342.68873935,336.1796829,286.220055,324.4974631,299.715756,290.82484775
0.268512,0.341754873196,-0.508840122971,-2.25639030488,-1.03612222987,2.30747234297,0.0373544314326,341.934025,361.06880345,343.9547431,326.35589415,283.625419,325.65025875,307.623702,298.14419985
0.364744,0.341754873196,-0.508840122971,-2.25639030488,-1.03612222987,2.30747234297,0.0373544314326,341.558928,366.19294585,344.17205183,315.82504055,282.958008,330.30842805,314.897912,307.81701315
0.46135,0.3561866304,-0.508840122971,-2.25639030488,-1.03612222987,2.30747234297,0.0373544314326,338.850111,367.29422495,343.33944119,305.0760699,283.672142,337.57994935,321.249589,318.77144855
0.559274,0.370851157881,-0.29062959931,-2.25639030488,0.218106202514,2.30747234297,0.0373544314326,334.096316,364.6997318,341.60913901,294.6982629,285.214151,346.5590608,326.389934,329.9356635
0.657286,0.472571769139,-0.088458260553,-2.10356398303,0.359427716022,2.13866231266,-0.180244198272,327.89075,359.47401795,339.1356921,285.2824102,287.030365,356.3399971,330.030149,340.2378212
0.754242,0.516332581305,0.089395604316,-1.89979555388,0.403590688994,1.99396800096,-0.289043513124,320.830346,352.69065785,336.07364727,277.41930935,288.567115,366.0169964,331.881438,348.60608025
0.851267,0.559860623194,0.259100528467,-1.56887562496,0.589075175473,1.60811650309,-0.289043513124,313.512037,345.4232294,332.57755086,271.69975215,289.270729,374.68429225,331.655001,353.9686004
0.949328,0.559860623194,0.364260668204,-1.21228087396,0.774559661953,1.24638072384,-0.289043513124,306.532758,338.7453082,328.80194921,268.7145327,288.587539,381.43612395,329.10074,355.34727675
1.047137,0.559860623194,0.477440400394,-1.1356639446,0.818722634924,1.10168641214,-0.289043513124,300.489441,333.73047215,324.90138913,269.0544451,286.01958,385.42692295,324.464908,352.96628685
1.143485,0.559860623194,0.574451599413,-1.1356639446,0.818722634924,1.10168641214,-0.289043513124,295.97902,331.45229685,321.02937262,273.2179258,281.716478,386.51092675,318.337542,347.8825267
1.240911,0.559860623194,0.582471191866,-1.1356639446,0.818722634924,1.10168641214,-0.289043513124,293.52685,332.86122855,317.32836655,280.7273637,276.245656,384.9938525,311.315567,341.16957535
1.338893,0.559860623194,0.582471191866,-1.1356639446,0.871718202489,1.10168641214,-0.289043513124,292.968792,337.7216288,313.93420844,290.51889265,270.181499,381.18894755,303.995906,333.90101415
1.436333,0.559860623194,0.582471191866,-1.11039665938,0.871718202489,1.10168641214,-0.289043513124,293.755377,345.13500605,310.98264604,301.5206586,264.098396,375.40945465,296.975484,327.15042215
1.532963,0.559860623194,0.582471191866,-1.08472183731,0.871718202489,1.07757069352,-0.289043513124,295.332923,354.19562375,308.6094271,312.6608029,258.570732,367.96861885,290.851226,321.9913784
1.629733,0.559860623194,0.582471191866,-1.03377973003,0.818722634924,1.07757069352,-0.289043513124,297.147753,363.9977511,306.95029843,322.86747035,254.172895,359.1796829,286.220055,319.4974631
1.726046,0.516332581305,0.582471191866,-1.00851244481,0.597907770067,1.00522353767,-0.289043513124,298.646187,373.63565155,306.14100825,331.06880345,251.47927,349.35589415,283.625419,320.65025875
1.822743,0.516332581305,0.582471191866,-0.982837622741,0.56257739169,0.981107819056,-0.289043513124,299.274545,382.203592,306.31730384,336.19294585,251.016911,338.82504055,282.958008,325.30842805
1.919081,0.487236296621,0.582471191866,-0.931895515455,0.56257739169,0.956992100439,-0.289043513124,298.479148,388.79583935,307.59044783,337.29422495,252.788423,328.0760699,283.672142,332.57994935
2.01533,0.458140011936,0.307606127977,-0.906628230242,0.56257739169,0.956992100439,0.0373544314326,295.780465,392.58677295,309.82473148,334.6997318,256.469917,317.6982629,285.214151,341.5590608
2.112791,0.385282915085,-0.0804386681008,-0.906628230242,0.235771391703,0.956992100439,0.0373544314326,291.381502,393.4882292,312.7413475,329.47401795,261.73257,308.2824102,287.030365,351.3399971
