time,yaw,pitch,roll,x,y,z,f1,t1,f2,t2,f3,t3,f4,t4
0.075634,1.56677397701,-0.199449877825,-1.15333241665,-0.467014288248,1.17427402933,-0.828382097632,311.842065,323.6976571,316.0998218,346.1061586,260.150895,336.5833651,321.33935,328.27335805
0.173153,1.56677397701,-0.199449877825,-1.15333241665,-0.467014288248,1.17427402933,-0.828382097632,305.736566,321.82176905,316.50937275,342.80866585,261.877707,341.9325188,319.852454,324.5503216
0.270325,1.56677397701,-0.199449877825,-1.15333241665,-0.467014288248,1.17427402933,-0.828382097632,299.470459,320.7384104,316.62492836,339.2984323,265.40576,347.40726975,316.953973,320.905783
0.3675,1.60694303656,-0.199449877825,-1.15333241665,-0.467014288248,1.17427402933,-0.828382097632,293.291624,320.5887402,316.28956503,335.7105197,270.519308,352.86197735,312.886741,317.4796961
0.464331,1.60694303656,-0.199449877825,-1.15333241665,-0.467014288248,1.17427402933,-0.828382097632,287.444323,321.49799575,315.53941072,332.09826965,276.754146,358.1410351,307.89866,314.413228
0.561188,1.60694303656,-0.199449877825,-1.15333241665,-0.467014288248,1.17427402933,-0.828382097632,282.136328,323.4308479,314.53077803,328.46415465,283.641521,363.0886525,302.237632,311.8475435
0.658027,1.60694303656,-0.272704143614,-1.15333241665,-0.506466392852,1.17427402933,-0.828382097632,277.554266,326.2589302,313.42179376,324.80987555,290.712682,367.54903905,296.151559,309.92380855
0.754862,1.60694303656,-0.364125467319,-1.15333241665,-0.565644549758,1.17427402933,-0.828382097632,273.884507,329.85273425,312.37058659,321.13713435,297.498875,371.3664054,289.888343,308.78318795
0.852025,1.60694303656,-0.62051539758,-0.938259039899,-0.703726915871,0.95038408974,-0.584381479773,271.31342,334.0827574,311.53528379,317.44763305,303.531348,374.3849599,283.695887,308.5668488
0.950304,1.56677397701,-1.0418739344,-0.794876788731,-0.950302569645,0.795383362328,-0.584381479773,270.027374,338.8194901,311.0740131,313.7430725,308.341347,376.44891435,277.819403,309.4041293
1.048893,1.48707346203,-1.31643092257,-0.525891685542,-1.10811098806,0.519826513597,-0.462381170843,270.212739,343.9334297,311.14490179,310.0251547,311.501588,377.41720515,272.469617,311.2726861
1.147187,1.4475420066,-1.31643092257,-0.328884472438,-1.10811098806,0.313158877048,-0.218380552984,272.055882,349.29506895,311.89082281,306.3033292,313.066836,377.3199738,267.833365,314.04511415
1.243994,1.4475420066,-1.31643092257,-0.0598993692477,-1.10811098806,0.0720466344079,-0.0963802440544,275.70242,354.7732653,313.29342736,302.66890945,313.402857,376.297817,264.097008,317.5919039
1.341455,1.4475420066,-1.31643092257,0.155174007503,-1.10811098806,-0.169065608232,0.0256200648752,280.905377,360.22112695,315.23753254,299.2623852,312.880602,374.4931703,261.446905,321.78354925
