time,yaw,pitch,roll,x,y,z,f1,t1,f2,t2,f3,t3,f4,t4
0.075387,-2.80623910781,-1.2207086359,-2.42042559452,-0.610877348818,2.45190441305,-1.6588068827,313.617863,341.0513158,332.65824046,331.09576635,255.947656,339.80001975,338.992209,315.9049781
0.173546,-0.431484019113,-1.12617733957,-2.42042559452,-0.610877348818,2.45190441305,-1.3973029075,303.258682,347.32779615,329.71384133,338.9318376,255.959786,333.3911629,336.636067,313.69077845
0.271302,-0.431484019113,-1.04870846063,-2.42042559452,-0.610877348818,2.45190441305,-1.31013491577,293.410233,353.2069446,326.34531749,343.61056775,255.781518,326.27583805,331.306377,314.53230015
0.367914,-0.431484019113,-0.979908390526,-2.42042559452,-0.610877348818,2.45190441305,-1.31013491577,284.762312,358.0043996,322.5522732,344.2185302,255.374059,318.84779485,323.682227,317.7597625
0.464928,-0.431484019113,-0.842308250312,-2.42042559452,-0.677976004981,2.45190441305,-1.22296692403,277.946417,361.08561875,318.491774,341.01594235,254.860896,311.6435543,314.453419,322.6887568
0.561278,-0.431484019113,-0.833777041618,-2.42042559452,-0.929595965593,2.45190441305,-1.1357989323,273.006011,362.31854985,314.41891286,334.99366605,254.368489,305.2022502,304.309754,328.63487435
0.657817,-0.388692555068,-0.747776953984,-2.42042559452,-0.929595965593,2.45190441305,-0.874294957094,269.643834,361.86229195,310.59026325,327.1535997,254.023297,300.0630152,293.941037,334.91370875
0.75415,-0.367125657188,-0.66177686635,-2.42042559452,-0.929595965593,2.45190441305,-0.612790981891,267.558459,359.8795091,307.26239864,318.4976463,253.951778,296.76498425,284.03707,340.8408513
0.850587,-0.367125657188,-0.66177686635,-1.70214631443,-0.929595965593,1.76899313646,-0.525622990156,266.448459,356.53286535,304.69189344,310.0277054,254.280394,295.84729,275.287656,345.7318933
0.94771,-0.345901091022,-0.66177686635,-1.00365961895,-0.929595965593,1.01020282914,0.17172094372,266.012405,351.9850236,303.13532065,302.74567655,255.135602,297.8490674,268.339288,348.9394388
1.045782,-0.367125657188,-0.66177686635,-0.524806765557,-0.929595965593,0.53595888707,0.607560902392,265.94887,346.39864675,302.84925421,297.65346275,256.639152,303.23248765,263.282979,350.2907969
1.1442,-0.367125657188,-0.66177686635,-0.245475934411,-0.929595965593,0.251412521825,0.694728894127,265.956426,339.9363977,304.05800585,295.6592926,258.858037,311.5650369,259.824998,349.94206745
1.241418,-0.367125657188,-0.66177686635,0.193472514533,-0.929595965593,-0.1659221472,0.95623286933,265.760261,332.78436485,306.64494695,296.6814908,261.823924,321.8369887,257.663912,348.0559375
1.337861,-0.388692555068,-0.721908127624,0.193472514533,-0.996694621756,-0.1659221472,0.95623286933,265.341957,325.3542574,310.28866331,300.04380215,265.567892,333.0289934,256.498283,344.79509525
1.435846,-0.409917121234,-0.721908127624,0.21326509914,-0.996694621756,-0.184891904883,0.95623286933,264.826379,318.18388205,314.66495081,305.06186395,270.121019,344.1217025,256.026676,340.3222266
1.533972,-0.431484019113,-0.721908127624,0.492595930285,-0.996694621756,-0.488408027811,0.95623286933,264.339961,311.8124209,319.44960439,311.0513158,275.514382,354.09576635,255.947656,334.80001975
1.630164,-0.409917121234,-0.721908127624,0.512707750128,-0.887659305491,-0.507377785494,0.95623286933,264.009135,306.77905605,324.31841946,317.32779615,281.779061,361.9318376,255.959786,328.3911629
1.727656,-0.388692555068,-0.721908127624,0.572404739184,-0.87088464145,-0.564287058543,0.95623286933,263.960334,303.6229696,328.94719049,323.2069446,288.946133,366.61056775,255.781518,321.27583805
1.82617,-0.388692555068,-0.721908127624,0.712229772375,-0.87088464145,-0.697075362324,0.95623286933,264.319989,302.88334595,333.01171336,328.0043996,297.01644,367.2185302,255.374059,313.84779485
1.923652,-0.388692555068,-0.721908127624,0.712229772375,-0.87088464145,-0.697075362324,0.95623286933,265.214533,305.0993649,336.21518401,331.08561875,305.6558,364.01594235,254.860896,306.6435543
2.020129,-0.388692555068,-0.721908127624,0.771926761431,-0.87088464145,-0.772954393056,0.95623286933,266.764139,310.70775965,338.53717483,332.31854985,314.321462,357.99366605,254.368489,300.2022502
2.116752,-0.388692555068,-0.885377094199,0.771926761431,-0.87088464145,-0.772954393056,0.95623286933,269.031343,319.2021898,340.11739802,331.86229195,322.467525,350.1535997,254.023297,295.0630152
2.213334,-0.388692555068,-1.15190856579,0.792038581274,-0.887659305491,-0.791924150739,0.781896885861,272.047626,329.5680598,341.09752427,329.8795091,329.548088,341.4976463,253.951778,291.76498425
2.309921,-0.388692555068,-1.15190856579,0.811831165881,-0.996694621756,-0.810893908422,0.781896885861,275.844165,340.7858521,341.61922427,326.53286535,335.017248,333.0277054,254.280394,290.84729
2.406122,-0.388692555068,-1.15190856579,0.811831165881,-0.996694621756,-0.810893908422,0.781896885861,280.452138,351.83604685,341.82416965,321.9850236,338.329105,325.74567655,255.135602,292.8490674
