-7.687,8.75,-1.687,1.49,0.27,-0.16
-7.75,6,-1.937,1.02,0.32,-0.11
0.062,4.062,-1.687,1.97,0.28,-0.08
0.312,1.625,-0.562,1.6,0.12,-0.03
0.625,-1.625,0.25,-0.28,-0.04,0
1.125,-5.188,1.438,-0.89,-0.24,-0.01
1.25,-2.313,2.625,-0.41,-0.45,0.06
1.25,-0.813,3.75,-0.17,-0.62,0.09
1,0.437,4.25,1.35,-0.72,0.1
0.875,1.437,4.625,1.52,-0.78,0.1
0.875,2.125,4.688,1.64,-0.79,0.1
0.75,2.812,4.063,1.75,-0.68,0.09
0.562,3.187,3.063,1.82,-0.52,0.07
0.562,3,2.375,1.79,-0.4,0.05
0.687,2.125,2.188,1.64,-0.36,0.05
1.437,-0.438,3.875,-0.08,-0.66,0.09
1.625,-1.25,3.5,-0.22,-0.59,0.08
1.75,-2.313,3.375,-0.4,-0.57,0.07
1.875,-3.313,3.375,-0.57,-0.57,0.06
1.875,-4.5,3.688,-0.78,-0.62,0.05
2,-6.313,5.438,-1.08,-0.93,0.05
2.25,-7.188,6.25,0.05,-1.06,0.04
2.437,-7.5,7.188,-0.01,-1.23,0.04
2.625,-7.625,7.875,-0.02,-1.34,0.05
2.812,-7.313,8.375,0.03,-1.42,0.06
3.187,-6.25,8.75,-1.12,-1.47,0.08
3.125,-3.875,8.75,-0.66,-1.49,0.12
3.187,-2.125,8.813,-0.37,-1.5,0.14
3.375,0.125,8.875,-0.02,-1.5,0.15
3.437,2.875,7.625,1.76,-1.29,0.13
2.937,5.937,6.875,2.29,-1.16,0.09
2.625,8.625,6.313,1.47,-1.08,0.03
2.562,10.25,4.438,1.71,-0.79,-0.03
2.437,12.812,2.875,2.18,-0.51,-0.16
2.687,14.75,1.438,2.49,-0.29,-0.26
2.937,15.062,0.688,2.54,-0.16,-0.3
3.125,14,0.313,2.39,-0.1,-0.27
3.25,12.937,-0.187,2.19,-0.01,-0.24
3.5,12,-1.75,2.04,-327.43,-0.25
3.687,10.562,-2.125,1.79,0.33,-0.22
3.875,8.062,-2.25,1.42,0.36,-0.17
3.875,5.812,-2.312,2.27,0.38,-0.12
4.187,4,-1.937,0.67,0.32,-0.08
4.562,1.437,-0.812,1.52,0.14,-0.03
5.062,-2.375,0.25,-0.33,-0.02,-0.01
5.437,-4.063,1.25,-0.7,-0.22,0
5.562,-1.938,2.438,-0.34,-0.4,0.05
5.437,-0.375,3.563,-0.07,-0.6,0.09
5.125,0.937,4.125,1.44,-0.69,0.1
5.062,1.812,4.5,1.58,-0.75,0.1
4.937,2.625,4.438,1.73,-0.75,0.1
5,3.062,4.125,0.52,-0.7,0.09
4.875,3.437,3.313,1.86,-0.56,0.07
4.875,3.187,2.313,1.82,-0.39,0.05
5,2.375,2.125,1.68,-0.36,0.05
5.375,0.25,2.5,0.04,-0.42,0.06
5.437,-0.625,2.375,-0.11,-0.4,0.06
5.562,-1.813,2.75,-0.32,-0.46,0.06
5.625,-3.563,3.688,-0.62,-0.63,0.07
5.687,-5.188,3.813,-0.9,-0.65,0.04
5.875,-6.188,4.75,-1.06,-0.8,0.04
6,-6.813,5.188,-1.17,-0.89,0.04
6.125,-7.188,6,0.05,-1.02,0.04
6.375,-7.125,6.938,0.06,-1.17,0.05
6.625,-6.688,7.688,-1.15,-1.3,0.07
7,-6,8.188,-1.03,-1.39,0.08
7.062,-3.125,8.5,-0.54,-1.44,0.13
7.125,-0.313,8.375,-0.06,-1.42,0.15
7.187,1.187,8.438,1.47,-1.43,0.15
7.312,3.937,7.75,0.62,-1.34,0.13
6.875,6.812,6,2.43,-1.02,0.07
6.562,9.75,4.813,1.65,-0.83,-0.02
6.375,12,4.563,2.04,-0.79,-0.09
6.5,13.312,3,2.23,-0.57,-0.16
6.625,14.687,1.5,2.48,-0.3,-0.26
6.875,15.125,0.375,2.56,-0.11,-0.31
7,14.437,0.188,2.44,-0.08,-0.29
7.187,13.25,-0.5,2.25,0.04,-0.26
7.437,12.25,-1.937,2.08,0.28,-0.27
7.562,10.5,-2.062,1.78,0.32,-0.22
7.75,7.812,-2.25,2.61,0.36,-0.16
7.875,5.437,-2.375,2.21,0.39,-0.12
8,4.062,-2.062,1.97,0.34,-0.09
0.187,1.875,-0.875,1.59,0.15,-0.03
8.687,-1.875,0.125,-0.32,-0.02,-0.01
1.187,-4.313,1.063,-0.74,-0.18,0
1.062,-1.875,2.188,-0.33,-0.36,0.05
1.125,-0.125,3.438,-0.06,0.71,0.08
0.875,1.125,4,1.47,-0.68,0.09
0.812,1.937,4.313,1.61,-0.72,0.1
0.812,2.75,4.313,1.74,-0.73,0.09
0.625,3.312,3.5,0.55,-0.61,0.08
8.5,3.562,2.938,1.88,-0.5,0.06
8.5,3.312,1.813,1.84,-0.3,0.04
0.625,2.5,1.625,0.42,-0.27,0.04
0.937,-0.5,2.5,-0.09,-0.42,0.06
1.125,-1.125,2.688,-0.19,-0.46,0.07
1.25,-2.125,2.563,-0.37,-0.43,0.06
9.375,-3.313,2.5,-0.57,-0.42,0.04
1.437,-4.375,2.563,-0.76,-0.43,0.03
1.375,-5.375,2.813,-0.91,-0.47,0.02
1.375,-6.313,3.625,-1.08,-0.61,0.02
1.562,-7,4.625,-1.2,-0.79,0.02
1.812,-6.875,5.688,-1.17,-0.96,0.04
2.312,-4.688,7.188,-0.81,-1.22,0.1
2.312,-4.625,7.875,-0.8,-1.34,0.1
10.312,-4.5,8,-0.77,-1.36,0.11
2.375,-1.313,8.25,-0.23,-1.4,0.14
10.375,0.75,8.188,0.13,-1.39,0.15
2.5,2.625,7.75,1.73,-1.31,0.14
1.937,5.687,6.063,2.24,-1.03,0.09
9.562,8.812,4.563,1.5,-0.78,0
1.312,11.625,4.188,1.97,-0.72,-0.09
9.375,13.125,3.063,2.23,-0.54,-0.16
1.625,14.25,1.313,2.41,-0.26,-0.25
9.812,14.625,0.188,2.48,-0.08,-0.29
10,14.25,-0.25,2.41,0,-0.29
10.125,13.062,-0.375,2.21,0.02,-0.25
2.25,11.875,-1.125,2.02,0.16,-0.23
2.5,10.5,-2.5,1.79,0.39,-0.24
2.687,8.062,-2.5,1.37,0.41,-0.17
2.687,5.75,-2.5,0.98,0.41,-0.13
2.75,3.937,-2.125,1.95,0.36,-0.09
2.875,1.625,-1.062,1.55,0.19,-0.04
3.25,-1.688,-0.125,-0.22,0.05,-0.01
3.937,-5.438,0.938,-0.93,-0.16,-0.03
2.937,-2.75,2.063,-0.47,-0.34,0.04
2.437,-1.5,3.125,-0.26,-0.53,0.07
2.125,0.125,3.75,-0.01,-0.62,0.09
9.937,0.937,4.125,1.44,-0.69,0.1
9.937,1.687,4.25,0.29,-0.71,0.1
1.687,2.375,3.5,1.68,-0.58,0.08
1.562,2.687,2.875,1.73,-0.48,0.06
9.5,2.437,2.438,1.7,-0.41,0.06
1.687,1.375,2.625,1.51,-0.45,0.07
