6.90623e-310,2.12203e-314,6.95324e-310,2.14398e-317,9.88131e-324,2.16994e-317
6.90623e-310,2.12203e-314,6.95324e-310,2.14398e-317,9.88131e-324,2.16994e-317
0.00990072,0.00142744,0.025308,0.014887,0.137773,0.0172595
0.00990072,0.00142744,0.025308,0.014887,0.137773,0.0172595
-0.147375,-0.132321,-0.859629,-0.087109,0.110112,0.0201533
0.124584,-0.112573,-0.0139751,-0.089275,0.108484,0.0205458
-0.00698295,0.153392,0.119051,-0.102667,0.114503,0.0200802
-0.0112129,0.0680751,0.0780681,-0.114416,0.11808,0.0212361
0.0876634,0.162423,0.0664146,-0.129174,0.117706,0.0215122
0.0938233,0.229662,0.230074,-0.14954,0.113663,0.0217037
0.077904,0.124443,0.241438,-0.156698,0.103199,0.0224085
0.0221906,0.0910527,0.0620378,-0.172856,0.0833301,0.0257553
6.24812E-005,0.219282,0.381775,-0.180734,0.0417112,0.0300149
-0.0459118,-0.0238241,0.253302,-0.173281,-0.00644552,0.0325833
-0.105367,-0.0228377,-0.0502916,-0.160859,-0.0597721,0.0342957
-0.0776113,-0.0683397,-0.215026,-0.141005,-0.112951,0.0346541
-0.165963,-0.117002,0.388787,-0.110119,-0.156461,0.0351191
0.704173,0.111826,-0.234819,-0.0830637,-0.199184,0.0353496
0.309303,0.0923763,-0.288422,-0.0594068,-0.218575,0.0356042
0.202463,0.00668318,-0.0778585,-0.0411524,-0.226882,0.0358466
-0.0511241,0.0176243,0.138508,-0.0178494,-0.229735,0.0359799
0.000163469,0.00942928,0.120028,0.000669081,-0.228873,0.0365584
0.179883,-0.0430495,-0.451957,0.0131567,-0.218483,0.0371807
0.16421,0.0491963,-0.630809,0.0155181,-0.189974,0.037289
-0.00837864,0.244699,-0.581483,0.0209628,-0.139094,0.0372902
-0.206834,0.352814,-0.445305,0.0227492,-0.0817183,0.0372453
-0.0683717,-0.858526,0.177184,0.0154843,-0.050063,0.0372299
-0.0804188,1.42181,0.108985,-0.0048772,-0.00592065,0.0348606
0.158462,1.46094,-0.231693,-0.0266936,0.0921753,0.0327123
-0.156673,-0.0336094,-0.238273,-0.0469067,0.14288,0.0322099
0.251916,0.0527529,1.11618,-0.0689534,0.0697739,0.0309163
-0.158238,-0.138271,-0.70605,-0.0924801,0.034722,0.0306794
-0.0557153,-0.174238,-0.536668,-0.104149,0.0181881,0.0308699
-0.0173934,-0.00959953,-0.300383,-0.111472,-0.003059,0.031808
0.0372824,0.0198314,0.171522,-0.115458,-0.0216978,0.0328522
0.211831,-0.0707606,-0.353019,-0.111602,-0.0507088,0.0352888
0.0555011,0.0962977,0.0588908,-0.106214,-0.0619297,0.03632
-0.0873266,0.135124,-0.198796,-0.0987885,-0.0651909,0.0371464
-0.0413409,-0.0284957,-0.0872186,-0.0854089,-0.0624567,0.037136
-0.126205,-0.144356,-0.149968,-0.0721115,-0.056462,0.0372264
-0.124399,-0.0240264,0.20904,-0.064949,-0.0396239,0.0363404
-0.0884639,0.0165284,-0.154053,-0.0572196,-0.0177488,0.0362838
0.0656918,-0.0442852,-0.112304,-0.0539871,0.0187947,0.0360874
0.0900176,0.0103751,-0.17534,-0.0564554,0.052706,0.0353953
0.0164119,-0.0219603,-0.233062,-0.0642539,0.0751304,0.0348672
0.00473945,0.014509,0.134163,-0.0795282,0.090396,0.0344915
-0.0179786,0.0831344,0.270152,-0.0965369,0.101102,0.0354747
-0.0339261,0.0891976,0.0258558,-0.112375,0.107518,0.0361308
0.0301948,0.209013,0.0548499,-0.133653,0.108312,0.0368458
0.0751431,-0.00647133,0.103608,-0.148174,0.105217,0.0373221
0.082337,-0.120666,0.0477942,-0.159855,0.0969392,0.0385097
0.164546,0.206482,0.127902,-0.168858,0.0812903,0.0409788
-0.110273,0.176007,0.336422,-0.181834,0.0406589,0.0457037
-0.164295,0.0469728,0.312974,-0.17268,-0.00853674,0.0481448
-0.00445065,-0.0777824,-0.112017,-0.159476,-0.0629451,0.0494689
-0.0912378,-0.0288809,-0.0904288,-0.140367,-0.11514,0.050501
-0.135577,-0.0826409,0.480991,-0.109054,-0.156792,0.0510735
0.583934,0.0754362,-0.243743,-0.0819488,-0.199267,0.0514401
0.23555,0.0979368,-0.248767,-0.0584978,-0.217035,0.0516878
0.190043,0.0386018,-0.0316758,-0.0398022,-0.224721,0.0519512
-0.0476304,0.0197712,0.199965,-0.016685,-0.226975,0.0520736
0.0346107,0.0342213,0.130317,0.00211239,-0.226575,0.052602
0.201507,-0.00140308,-0.327879,0.0155133,-0.215032,0.0534579
0.139786,0.0676503,-0.621914,0.0157762,-0.184738,0.0536141
-0.028415,0.14027,-0.597373,0.0229334,-0.131548,0.0536173
-0.263058,0.296259,-0.318148,0.0221161,-0.0754889,0.0535773
0.0318213,-1.09285,0.116615,0.0145645,-0.0471755,0.0535582
-0.128728,1.24723,0.260023,-0.00651999,-0.00521709,0.0503487
0.14812,1.35636,0.0496254,-0.0281576,0.0864047,0.0481839
-0.156498,-0.103042,-0.38094,-0.0472796,0.136488,0.0476045
0.27197,0.124696,1.50772,-0.0695763,0.0666109,0.0458126
-0.0920694,-0.105811,-0.477813,-0.0932201,0.0372338,0.0455054
0.0652276,-0.178138,-0.613798,-0.104501,0.0189247,0.0457947
-0.0424101,0.0230846,-0.124768,-0.112356,-0.000787176,0.046448
0.228199,0.0379532,-0.0565317,-0.11557,-0.0214752,0.0476446
-0.028342,-0.0409397,-0.0757723,-0.111429,-0.0481271,0.0494014
0.0619097,0.047743,-0.113408,-0.10627,-0.0590742,0.0505784
-0.0962502,0.00619191,-0.194995,-0.0981689,-0.0625641,0.0513337
0.00620911,0.110794,-0.104173,-0.0835678,-0.0605833,0.0513708
-0.0596052,-0.201699,-0.139666,-0.0697694,-0.0543344,0.0511411
0.0196359,0.0768545,0.253514,-0.0639765,-0.0393924,0.0503681
-0.0286059,-0.0381268,0.206417,-0.059315,-0.0183981,0.0494718
0.0902281,-0.0187668,-0.239978,-0.0557008,0.0160091,0.0494677
0.0869182,0.0561372,-0.233331,-0.0568705,0.0496321,0.0490767
-0.0376453,0.00976704,-0.263741,-0.0636138,0.0749817,0.048518
0.0242792,-0.0296407,-0.00706678,-0.0795604,0.0912776,0.0484507
0.0562777,0.0805953,0.177366,-0.0952404,0.102954,0.049183
0.0372363,0.0181893,0.0984052,-0.114867,0.10998,0.0503579
0.0858803,-0.0436248,0.0814387,-0.13115,0.11238,0.0510997
0.0993534,0.0839535,0.319844,-0.150331,0.109112,0.0515269
-0.187422,0.208371,0.25791,-0.160842,0.0997232,0.0524106
0.218902,0.0967195,0.120885,-0.167069,0.0845262,0.0546598
0.0457276,0.259595,0.23731,-0.180306,0.0477608,0.059002
-0.043186,0.0343815,0.349044,-0.170088,-0.000860468,0.0615027
-0.0600273,-0.00516675,-0.235371,-0.157619,-0.0553798,0.0629003
-0.0724492,-0.0473891,-0.0974834,-0.14044,-0.109557,0.0638621
-0.0812406,-0.0624329,0.329535,-0.108569,-0.15233,0.0644944
0.537947,0.00497975,-0.355509,-0.0811075,-0.195341,0.0645288
0.266341,0.0589348,-0.272838,-0.0557006,-0.21722,0.0647318
0.207126,0.0335691,-0.0766235,-0.0393997,-0.226552,0.0649463
-0.0147086,0.00141428,0.0608911,-0.0178978,-0.229486,0.0650746
